日期,收盘,开盘,高,低,交易量,涨跌幅
2005-4-7,"1,191.14","1,184.07","1,191.88","1,183.81",-,0.60%
2005-4-8,"1,181.20","1,191.14","1,191.75","1,181.13",-,-0.83%
2005-4-11,"1,181.21","1,181.20","1,184.07","1,178.69",-,0.00%
2005-4-12,"1,187.76","1,181.21","1,190.17","1,170.85",-,0.55%
2005-4-13,"1,173.79","1,187.76","1,187.76","1,171.40",-,-1.18%
2005-4-14,"1,162.05","1,173.79","1,174.67","1,161.70",-,-1.00%
2005-4-15,"1,142.62","1,162.05","1,162.05","1,141.92",-,-1.67%
2005-4-18,"1,145.98","1,142.62","1,148.92","1,139.80",-,0.29%
2005-4-19,"1,152.78","1,145.98","1,154.67","1,145.98",-,0.59%
2005-4-20,"1,137.50","1,152.78","1,155.50","1,136.15",-,-1.33%
2005-4-21,"1,159.95","1,137.50","1,159.95","1,137.50",-,1.97%
2005-4-22,"1,152.12","1,159.95","1,159.95","1,142.95",-,-0.68%
2005-4-25,"1,162.10","1,152.12","1,164.05","1,152.12",-,0.87%
2005-4-26,"1,151.83","1,162.10","1,164.80","1,151.83",-,-0.88%
2005-4-27,"1,156.38","1,151.74","1,159.87","1,144.42",-,0.40%
2005-4-28,"1,143.22","1,156.38","1,156.38","1,143.22",-,-1.14%
2005-4-29,"1,156.85","1,143.22","1,156.97","1,139.19",-,1.19%
2005-5-2,"1,162.16","1,156.85","1,162.87","1,154.71",-,0.46%
2005-5-3,"1,161.17","1,162.16","1,166.89","1,156.71",-,-0.09%
2005-5-4,"1,175.65","1,161.17","1,176.01","1,161.17",-,1.25%
2005-5-5,"1,172.63","1,175.65","1,178.62","1,166.77",-,-0.26%
2005-5-6,"1,171.35","1,172.63","1,177.75","1,170.50",-,-0.11%
2005-5-9,"1,178.84","1,171.35","1,178.87","1,169.38",-,0.64%
2005-5-10,"1,166.22","1,178.84","1,178.84","1,162.98",-,-1.07%
2005-5-11,"1,171.11","1,166.22","1,171.77","1,157.71",-,0.42%
2005-5-12,"1,159.36","1,171.11","1,173.37","1,157.76",-,-1.00%
2005-5-13,"1,154.05","1,159.36","1,163.75","1,146.18",-,-0.46%
2005-5-16,"1,165.69","1,154.05","1,165.75","1,153.64",-,1.01%
2005-5-17,"1,173.80","1,165.69","1,174.35","1,159.86",-,0.70%
2005-5-18,"1,185.56","1,173.80","1,187.90","1,173.80",-,1.00%
2005-5-19,"1,191.08","1,185.56","1,191.09","1,184.49",-,0.47%
2005-5-20,"1,189.28","1,191.08","1,191.22","1,185.19",-,-0.15%
2005-5-23,"1,193.86","1,189.28","1,197.44","1,188.76",-,0.39%
2005-5-24,"1,194.07","1,193.86","1,195.29","1,189.87",-,0.02%
2005-5-25,"1,190.01","1,194.07","1,194.07","1,185.96",-,-0.34%
2005-5-26,"1,197.62","1,190.01","1,198.95","1,190.01",-,0.64%
2005-5-27,"1,198.78","1,197.62","1,199.56","1,195.28",-,0.10%
2005-5-31,"1,191.50","1,198.78","1,198.78","1,191.50",-,-0.61%
2005-6-1,"1,202.22","1,191.50","1,205.64","1,191.03",-,0.90%
2005-6-2,"1,204.29","1,202.27","1,204.67","1,198.42",-,0.17%
2005-6-3,"1,196.02","1,204.29","1,205.09","1,194.55",-,-0.69%
2005-6-6,"1,197.51","1,196.02","1,198.78","1,192.75",-,0.12%
2005-6-7,"1,197.26","1,197.51","1,208.85","1,197.26",-,-0.02%
2005-6-8,"1,194.67","1,197.26","1,201.97","1,193.33",-,-0.22%
2005-6-9,"1,200.93","1,194.67","1,201.86","1,191.09",-,0.52%
2005-6-10,"1,198.11","1,200.93","1,202.79","1,192.64",-,-0.23%
2005-6-13,"1,200.82","1,198.11","1,206.03","1,194.51",-,0.23%
2005-6-14,"1,203.91","1,200.82","1,207.53","1,200.18",-,0.26%
2005-6-15,"1,206.58","1,203.91","1,208.08","1,198.66",-,0.22%
2005-6-16,"1,210.96","1,206.55","1,212.10","1,205.47",-,0.36%
2005-6-17,"1,216.96","1,210.93","1,219.55","1,210.93",-,0.50%
2005-6-20,"1,216.10","1,216.96","1,219.10","1,210.65",-,-0.07%
2005-6-21,"1,213.61","1,216.10","1,217.13","1,211.86",-,-0.20%
2005-6-22,"1,213.88","1,213.61","1,219.59","1,211.69",-,0.02%
2005-6-23,"1,200.73","1,213.88","1,216.45","1,200.72",-,-1.08%
2005-6-24,"1,191.57","1,200.73","1,200.90","1,191.45",-,-0.76%
2005-6-27,"1,190.69","1,191.57","1,194.33","1,188.30",-,-0.07%
2005-6-28,"1,201.57","1,190.69","1,202.54","1,190.69",-,0.91%
2005-6-29,"1,199.85","1,201.57","1,204.07","1,198.70",-,-0.14%
2005-6-30,"1,191.33","1,199.85","1,203.27","1,190.51",-,-0.71%
2005-7-1,"1,194.44","1,191.33","1,197.89","1,191.33",-,0.26%
2005-7-5,"1,204.99","1,194.44","1,206.34","1,192.49",-,0.88%
2005-7-6,"1,194.94","1,204.99","1,206.11","1,194.78",-,-0.83%
2005-7-7,"1,197.87","1,194.94","1,198.46","1,183.55",-,0.25%
2005-7-8,"1,211.86","1,197.87","1,212.73","1,197.20",-,1.17%
2005-7-11,"1,219.44","1,211.86","1,220.03","1,211.86",-,0.63%
2005-7-12,"1,222.21","1,219.44","1,225.54","1,216.60",-,0.23%
2005-7-13,"1,223.29","1,222.21","1,224.46","1,219.64",-,0.09%
2005-7-14,"1,226.50","1,223.29","1,233.16","1,223.29",-,0.26%
2005-7-15,"1,227.92","1,226.50","1,229.53","1,223.50",-,0.12%
2005-7-18,"1,221.13","1,227.92","1,227.92","1,221.13",-,-0.55%
2005-7-19,"1,229.35","1,221.13","1,230.34","1,221.13",-,0.67%
2005-7-20,"1,235.20","1,229.35","1,236.56","1,222.91",-,0.48%
2005-7-21,"1,227.04","1,235.20","1,235.83","1,224.70",-,-0.66%
2005-7-22,"1,233.68","1,227.04","1,234.19","1,226.15",-,0.54%
2005-7-25,"1,229.03","1,233.68","1,238.36","1,228.15",-,-0.38%
2005-7-26,"1,231.16","1,229.03","1,234.42","1,229.03",-,0.17%
2005-7-27,"1,236.79","1,231.16","1,237.64","1,230.15",-,0.46%
2005-7-28,"1,243.72","1,236.79","1,245.15","1,235.81",-,0.56%
2005-7-29,"1,234.18","1,243.72","1,245.04","1,234.18",-,-0.77%
2005-8-1,"1,235.35","1,234.18","1,239.10","1,233.80",-,0.09%
2005-8-2,"1,244.12","1,235.35","1,244.69","1,235.35",-,0.71%
2005-8-3,"1,245.04","1,244.12","1,245.86","1,240.57",-,0.07%
2005-8-4,"1,235.86","1,245.04","1,245.04","1,235.15",-,-0.74%
2005-8-5,"1,226.42","1,235.86","1,235.86","1,225.62",-,-0.76%
2005-8-8,"1,223.13","1,226.42","1,232.28","1,222.67",-,-0.27%
2005-8-9,"1,231.38","1,223.13","1,234.11","1,223.13",-,0.67%
2005-8-10,"1,229.13","1,231.38","1,242.69","1,226.58",-,-0.18%
2005-8-11,"1,237.81","1,229.13","1,237.81","1,228.33",-,0.71%
2005-8-12,"1,230.39","1,237.81","1,237.81","1,225.87",-,-0.60%
2005-8-15,"1,233.87","1,230.40","1,236.24","1,226.20",-,0.28%
2005-8-16,"1,219.34","1,233.87","1,233.87","1,219.05",-,-1.18%
2005-8-17,"1,220.24","1,219.34","1,225.63","1,218.07",-,0.07%
2005-8-18,"1,219.02","1,220.24","1,222.64","1,215.93",-,-0.10%
2005-8-19,"1,219.71","1,219.02","1,225.08","1,219.02",-,0.06%
2005-8-22,"1,221.73","1,219.71","1,228.96","1,216.47",-,0.17%
2005-8-23,"1,217.59","1,221.73","1,223.04","1,214.44",-,-0.34%
2005-8-24,"1,209.59","1,217.57","1,224.15","1,209.37",-,-0.66%
2005-8-25,"1,212.37","1,209.59","1,213.73","1,209.57",-,0.23%
2005-8-26,"1,205.10","1,212.40","1,212.40","1,204.23",-,-0.60%
2005-8-29,"1,212.28","1,205.10","1,214.28","1,201.53",-,0.60%
2005-8-30,"1,208.41","1,212.28","1,212.28","1,201.07",-,-0.32%
2005-8-31,"1,220.33","1,208.41","1,220.36","1,204.40",-,0.99%
2005-9-1,"1,221.59","1,220.33","1,227.29","1,216.18",-,0.10%
2005-9-2,"1,218.02","1,221.59","1,224.45","1,217.75",-,-0.29%
2005-9-6,"1,233.39","1,218.02","1,233.61","1,218.02",-,1.26%
2005-9-7,"1,236.36","1,233.39","1,237.06","1,230.93",-,0.24%
2005-9-8,"1,231.67","1,236.36","1,236.36","1,229.51",-,-0.38%
2005-9-9,"1,241.48","1,231.67","1,243.13","1,231.67",-,0.80%
2005-9-12,"1,240.56","1,241.48","1,242.60","1,239.15",-,-0.07%
2005-9-13,"1,231.20","1,240.57","1,240.57","1,231.20",-,-0.75%
2005-9-14,"1,227.16","1,231.20","1,234.74","1,226.16",-,-0.33%
2005-9-15,"1,227.73","1,227.16","1,231.88","1,224.85",-,0.05%
2005-9-16,"1,237.91","1,228.42","1,237.95","1,228.42",-,0.83%
2005-9-19,"1,231.02","1,237.91","1,237.91","1,227.65",-,-0.56%
2005-9-20,"1,221.34","1,231.02","1,236.49","1,220.07",-,-0.79%
2005-9-21,"1,210.20","1,221.34","1,221.52","1,209.89",-,-0.91%
2005-9-22,"1,214.62","1,210.20","1,216.64","1,205.35",-,0.37%
2005-9-23,"1,215.29","1,214.62","1,218.83","1,209.80",-,0.06%
2005-9-26,"1,215.63","1,215.29","1,222.56","1,211.84",-,0.03%
2005-9-27,"1,215.66","1,215.63","1,220.17","1,211.11",-,0.00%
2005-9-28,"1,216.89","1,215.66","1,220.98","1,212.72",-,0.10%
2005-9-29,"1,227.68","1,216.89","1,228.70","1,211.54",-,0.89%
2005-9-30,"1,228.81","1,227.68","1,229.57","1,225.22",-,0.09%
2005-10-3,"1,226.70","1,228.81","1,233.34","1,225.15",-,-0.17%
2005-10-4,"1,214.47","1,226.70","1,229.88","1,214.02",-,-1.00%
2005-10-5,"1,196.39","1,214.47","1,214.47","1,196.25",-,-1.49%
2005-10-6,"1,191.49","1,196.39","1,202.14","1,181.92",-,-0.41%
2005-10-7,"1,195.90","1,191.49","1,199.71","1,191.46",-,0.37%
2005-10-10,"1,187.33","1,195.90","1,196.52","1,186.12",-,-0.72%
2005-10-11,"1,184.87","1,187.33","1,193.10","1,183.16",-,-0.21%
2005-10-12,"1,177.68","1,184.87","1,190.02","1,173.65",-,-0.61%
2005-10-13,"1,176.84","1,177.68","1,179.56","1,168.20",-,-0.07%
2005-10-14,"1,186.57","1,176.84","1,187.13","1,175.44",-,0.83%
2005-10-17,"1,190.10","1,186.57","1,191.21","1,184.48",-,0.30%
2005-10-18,"1,178.14","1,190.10","1,190.10","1,178.13",-,-1.00%
2005-10-19,"1,195.76","1,178.14","1,195.76","1,170.55",-,1.50%
2005-10-20,"1,177.80","1,195.76","1,197.30","1,173.30",-,-1.50%
2005-10-21,"1,179.59","1,177.80","1,186.46","1,174.92",-,0.15%
2005-10-24,"1,199.38","1,179.59","1,199.39","1,179.59",-,1.68%
2005-10-25,"1,196.54","1,199.38","1,201.30","1,189.29",-,-0.24%
2005-10-26,"1,191.38","1,196.54","1,204.01","1,191.38",-,-0.43%
2005-10-27,"1,178.90","1,191.38","1,192.65","1,178.89",-,-1.05%
2005-10-28,"1,198.41","1,178.90","1,198.41","1,178.90",-,1.65%
2005-10-31,"1,207.01","1,198.41","1,211.43","1,198.41",-,0.72%
2005-11-1,"1,202.76","1,207.01","1,207.34","1,201.66",-,-0.35%
2005-11-2,"1,214.76","1,202.76","1,215.17","1,201.07",-,1.00%
2005-11-3,"1,219.94","1,214.76","1,224.70","1,214.76",-,0.43%
2005-11-4,"1,220.14","1,219.94","1,222.52","1,214.45",-,0.02%
2005-11-7,"1,222.81","1,220.14","1,224.18","1,217.29",-,0.22%
2005-11-8,"1,218.59","1,222.81","1,222.81","1,216.08",-,-0.35%
2005-11-9,"1,220.65","1,218.59","1,226.59","1,216.53",-,0.17%
2005-11-10,"1,230.96","1,220.65","1,232.41","1,215.05",-,0.84%
2005-11-11,"1,234.72","1,230.96","1,235.70","1,230.72",-,0.31%
2005-11-14,"1,233.76","1,234.72","1,237.20","1,231.78",-,-0.08%
2005-11-15,"1,229.01","1,233.76","1,237.94","1,226.41",-,-0.39%
2005-11-16,"1,231.21","1,229.01","1,232.24","1,227.18",-,0.18%
2005-11-17,"1,242.80","1,231.21","1,242.96","1,231.21",-,0.94%
2005-11-18,"1,248.27","1,242.80","1,249.58","1,240.71",-,0.44%
2005-11-21,"1,254.85","1,248.27","1,255.89","1,246.90",-,0.53%
2005-11-22,"1,261.23","1,254.85","1,261.90","1,251.40",-,0.51%
2005-11-23,"1,265.61","1,261.23","1,270.64","1,259.51",-,0.35%
2005-11-25,"1,268.25","1,265.61","1,268.78","1,265.54",-,0.21%
2005-11-28,"1,257.46","1,268.25","1,268.44","1,257.17",-,-0.85%
2005-11-29,"1,257.48","1,257.46","1,266.18","1,257.46",-,0.00%
2005-11-30,"1,249.48","1,257.48","1,260.93","1,249.39",-,-0.64%
2005-12-1,"1,264.67","1,249.48","1,266.17","1,249.48",-,1.22%
2005-12-2,"1,265.08","1,264.67","1,266.85","1,261.42",-,0.03%
2005-12-5,"1,262.09","1,265.08","1,265.08","1,258.12",-,-0.24%
2005-12-6,"1,263.70","1,262.09","1,272.89","1,262.09",-,0.13%
2005-12-7,"1,257.37","1,263.70","1,264.85","1,253.02",-,-0.50%
2005-12-8,"1,255.84","1,257.37","1,263.36","1,250.91",-,-0.12%
2005-12-9,"1,259.37","1,255.84","1,263.08","1,254.24",-,0.28%
2005-12-12,"1,260.43","1,259.37","1,263.86","1,255.52",-,0.08%
2005-12-13,"1,267.43","1,260.43","1,272.11","1,258.56",-,0.56%
2005-12-14,"1,272.74","1,267.43","1,275.80","1,267.07",-,0.42%
2005-12-15,"1,270.94","1,272.74","1,275.17","1,267.74",-,-0.14%
2005-12-16,"1,267.32","1,270.94","1,275.24","1,267.32",-,-0.28%
2005-12-19,"1,259.92","1,267.32","1,270.51","1,259.28",-,-0.58%
2005-12-20,"1,259.62","1,259.92","1,263.86","1,257.21",-,-0.02%
2005-12-21,"1,262.79","1,259.62","1,269.37","1,259.62",-,0.25%
2005-12-22,"1,268.12","1,262.79","1,268.19","1,262.50",-,0.42%
2005-12-23,"1,268.66","1,268.12","1,269.76","1,265.92",-,0.04%
2005-12-27,"1,256.54","1,268.66","1,271.83","1,256.54",-,-0.96%
2005-12-28,"1,258.17","1,256.54","1,261.10","1,256.54",-,0.13%
2005-12-29,"1,254.42","1,258.17","1,260.61","1,254.18",-,-0.30%
2005-12-30,"1,248.29","1,254.42","1,254.42","1,246.59",-,-0.49%
2006-1-3,"1,268.80","1,248.29","1,270.22","1,245.74",-,1.64%
2006-1-4,"1,273.46","1,268.80","1,275.37","1,267.74",-,0.37%
2006-1-5,"1,273.48","1,273.46","1,276.91","1,270.30",-,0.00%
2006-1-6,"1,285.45","1,273.48","1,286.09","1,273.48",-,0.94%
2006-1-9,"1,290.15","1,285.45","1,290.78","1,284.82",-,0.37%
2006-1-10,"1,289.69","1,290.15","1,290.15","1,283.76",-,-0.04%
2006-1-11,"1,294.18","1,289.72","1,294.90","1,288.12",-,0.35%
2006-1-12,"1,286.06","1,294.18","1,294.18","1,285.04",-,-0.63%
2006-1-13,"1,287.61","1,286.06","1,288.96","1,282.78",-,0.12%
2006-1-17,"1,282.93","1,287.61","1,287.61","1,278.61",-,-0.36%
2006-1-18,"1,277.93","1,282.93","1,282.93","1,272.08",-,-0.39%
2006-1-19,"1,285.04","1,277.93","1,287.79","1,277.93",-,0.56%
2006-1-20,"1,261.49","1,285.04","1,285.04","1,260.92",-,-1.83%
2006-1-23,"1,263.82","1,261.49","1,268.19","1,261.49",-,0.18%
2006-1-24,"1,266.86","1,263.82","1,271.47","1,263.82",-,0.24%
2006-1-25,"1,264.68","1,266.86","1,271.87","1,259.42",-,-0.17%
2006-1-26,"1,273.83","1,264.68","1,276.44","1,264.68",-,0.72%
2006-1-27,"1,283.72","1,273.83","1,286.38","1,273.83",-,0.78%
2006-1-30,"1,285.19","1,283.72","1,287.94","1,283.51",-,0.11%
2006-1-31,"1,280.08","1,285.20","1,285.20","1,276.85",-,-0.40%
2006-2-1,"1,282.46","1,280.08","1,283.33","1,277.57",-,0.19%
2006-2-2,"1,270.84","1,282.46","1,282.46","1,267.72",-,-0.91%
2006-2-3,"1,264.03","1,270.84","1,270.87","1,261.02",-,-0.54%
2006-2-6,"1,265.02","1,264.03","1,267.04","1,261.62",-,0.08%
2006-2-7,"1,254.78","1,265.02","1,265.78","1,253.61",-,-0.81%
2006-2-8,"1,265.65","1,254.78","1,266.47","1,254.78",-,0.87%
2006-2-9,"1,263.78","1,265.65","1,274.56","1,262.80",-,-0.15%
2006-2-10,"1,266.99","1,263.82","1,269.89","1,254.98",-,0.25%
2006-2-13,"1,262.86","1,266.99","1,266.99","1,258.34",-,-0.33%
2006-2-14,"1,275.53","1,262.86","1,278.21","1,260.80",-,1.00%
2006-2-15,"1,280.00","1,275.53","1,281.00","1,271.06",-,0.35%
2006-2-16,"1,289.38","1,280.00","1,289.39","1,280.00",-,0.73%
2006-2-17,"1,287.24","1,289.38","1,289.47","1,284.07",-,-0.17%
2006-2-21,"1,283.03","1,287.24","1,291.92","1,281.33",-,-0.33%
2006-2-22,"1,292.67","1,283.03","1,294.17","1,283.03",-,0.75%
2006-2-23,"1,287.79","1,292.67","1,293.84","1,285.14",-,-0.38%
2006-2-24,"1,289.43","1,287.79","1,292.11","1,285.62",-,0.13%
2006-2-27,"1,294.12","1,289.43","1,297.57","1,289.43",-,0.36%
2006-2-28,"1,280.66","1,294.12","1,294.12","1,278.66",-,-1.04%
2006-3-1,"1,291.24","1,280.66","1,291.80","1,280.66",-,0.83%
2006-3-2,"1,289.14","1,291.24","1,291.24","1,283.21",-,-0.16%
2006-3-3,"1,287.23","1,289.14","1,297.33","1,284.20",-,-0.15%
2006-3-6,"1,278.26","1,287.23","1,288.23","1,275.67",-,-0.70%
2006-3-7,"1,275.88","1,278.26","1,278.26","1,271.11",-,-0.19%
2006-3-8,"1,278.47","1,275.88","1,280.33","1,268.42",-,0.20%
2006-3-9,"1,272.23","1,278.47","1,282.74","1,272.23",-,-0.49%
2006-3-10,"1,281.42","1,272.23","1,284.37","1,271.11",-,0.72%
2006-3-13,"1,284.13","1,281.58","1,287.37","1,281.58",-,0.21%
2006-3-14,"1,297.48","1,284.13","1,298.14","1,282.67",-,1.04%
2006-3-15,"1,303.02","1,297.48","1,304.40","1,294.97",-,0.43%
2006-3-16,"1,305.33","1,303.02","1,310.45","1,303.02",-,0.18%
2006-3-17,"1,307.25","1,305.33","1,309.79","1,305.32",-,0.15%
2006-3-20,"1,305.08","1,307.25","1,310.00","1,303.59",-,-0.17%
2006-3-21,"1,297.23","1,305.08","1,310.88","1,295.82",-,-0.60%
2006-3-22,"1,305.04","1,297.23","1,305.97","1,295.81",-,0.60%
2006-3-23,"1,301.67","1,305.04","1,305.04","1,298.11",-,-0.26%
2006-3-24,"1,302.95","1,301.67","1,306.53","1,298.89",-,0.10%
2006-3-27,"1,301.61","1,302.95","1,303.74","1,299.09",-,-0.10%
2006-3-28,"1,293.23","1,301.61","1,306.24","1,291.84",-,-0.64%
2006-3-29,"1,302.89","1,293.23","1,305.60","1,293.23",-,0.75%
2006-3-30,"1,300.25","1,302.89","1,310.15","1,296.72",-,-0.20%
2006-3-31,"1,294.87","1,300.25","1,303.00","1,294.87",-,-0.41%
2006-4-3,"1,297.81","1,302.88","1,309.19","1,296.65",-,0.23%
2006-4-4,"1,305.93","1,297.81","1,307.55","1,294.71",-,0.63%
2006-4-5,"1,311.56","1,305.93","1,312.81","1,304.82",-,0.43%
2006-4-6,"1,309.04","1,311.56","1,311.99","1,302.44",-,-0.19%
2006-4-7,"1,295.50","1,309.04","1,314.07","1,294.18",-,-1.03%
2006-4-10,"1,296.62","1,295.51","1,300.74","1,293.17",-,0.09%
2006-4-11,"1,286.57","1,296.60","1,300.71","1,282.96",-,-0.78%
2006-4-12,"1,288.12","1,286.57","1,290.93","1,286.45",-,0.12%
2006-4-13,"1,289.12","1,288.12","1,292.09","1,283.37",-,0.08%
2006-4-17,"1,285.33","1,289.12","1,292.45","1,280.74",-,-0.29%
2006-4-18,"1,307.28","1,285.33","1,309.02","1,285.33",-,1.71%
2006-4-19,"1,309.93","1,307.65","1,310.39","1,302.79",-,0.20%
2006-4-20,"1,311.46","1,309.93","1,318.16","1,306.38",-,0.12%
2006-4-21,"1,311.28","1,311.46","1,317.67","1,306.59",-,-0.01%
2006-4-24,"1,308.11","1,311.28","1,311.28","1,303.79",-,-0.24%
2006-4-25,"1,301.74","1,308.11","1,310.79","1,299.17",-,-0.49%
2006-4-26,"1,305.41","1,301.74","1,310.97","1,301.74",-,0.28%
2006-4-27,"1,309.72","1,305.41","1,315.00","1,295.57",-,0.33%
2006-4-28,"1,310.61","1,309.72","1,316.04","1,306.16",-,0.07%
2006-5-1,"1,305.19","1,310.61","1,317.21","1,303.46",-,-0.41%
2006-5-2,"1,313.21","1,305.19","1,313.66","1,305.19",-,0.61%
2006-5-3,"1,308.12","1,313.21","1,313.47","1,303.92",-,-0.39%
2006-5-4,"1,312.25","1,307.85","1,315.14","1,307.85",-,0.32%
2006-5-5,"1,325.76","1,312.25","1,326.53","1,312.25",-,1.03%
2006-5-8,"1,324.66","1,325.76","1,326.70","1,322.87",-,-0.08%
2006-5-9,"1,325.14","1,324.66","1,326.60","1,322.48",-,0.04%
2006-5-10,"1,322.85","1,324.57","1,325.51","1,317.44",-,-0.17%
2006-5-11,"1,305.92","1,322.63","1,322.63","1,303.45",-,-1.28%
2006-5-12,"1,291.24","1,305.88","1,305.88","1,290.38",-,-1.12%
2006-5-15,"1,294.50","1,291.19","1,294.81","1,284.51",-,0.25%
2006-5-16,"1,292.08","1,294.50","1,297.88","1,288.51",-,-0.19%
2006-5-17,"1,270.32","1,291.73","1,291.73","1,267.31",-,-1.68%
2006-5-18,"1,261.81","1,270.25","1,274.89","1,261.75",-,-0.67%
2006-5-19,"1,267.03","1,261.81","1,272.15","1,256.28",-,0.41%
2006-5-22,"1,262.07","1,267.03","1,268.77","1,252.98",-,-0.39%
2006-5-23,"1,256.58","1,262.06","1,273.67","1,256.15",-,-0.43%
2006-5-24,"1,258.57","1,256.56","1,264.53","1,245.34",-,0.16%
2006-5-25,"1,272.88","1,258.41","1,273.26","1,258.41",-,1.14%
2006-5-26,"1,280.16","1,272.71","1,280.54","1,272.50",-,0.57%
2006-5-30,"1,259.87","1,280.04","1,280.04","1,259.87",-,-1.58%
2006-5-31,"1,270.09","1,259.38","1,270.09","1,259.38",-,0.81%
2006-6-1,"1,285.71","1,270.05","1,285.71","1,269.19",-,1.23%
2006-6-2,"1,288.22","1,285.71","1,290.68","1,280.22",-,0.20%
2006-6-5,"1,265.29","1,288.16","1,288.16","1,264.66",-,-1.78%
2006-6-6,"1,263.85","1,265.23","1,269.88","1,254.46",-,-0.11%
2006-6-7,"1,256.15","1,263.61","1,272.47","1,255.77",-,-0.61%
2006-6-8,"1,257.93","1,256.08","1,259.85","1,235.18",-,0.14%
2006-6-9,"1,252.30","1,257.93","1,262.58","1,250.03",-,-0.45%
2006-6-12,"1,237.44","1,252.27","1,255.22","1,236.43",-,-1.19%
2006-6-13,"1,223.69","1,236.08","1,243.37","1,222.52",-,-1.11%
2006-6-14,"1,230.04","1,223.66","1,231.46","1,219.29",-,0.52%
2006-6-15,"1,256.16","1,230.01","1,258.64","1,230.01",-,2.12%
2006-6-16,"1,251.54","1,256.16","1,256.27","1,246.33",-,-0.37%
2006-6-19,"1,240.13","1,251.54","1,255.93","1,237.17",-,-0.91%
2006-6-20,"1,240.12","1,240.12","1,249.01","1,238.87",-,-0.00%
2006-6-21,"1,252.20","1,240.09","1,257.96","1,240.09",-,0.97%
2006-6-22,"1,245.60","1,251.92","1,251.92","1,241.53",-,-0.53%
2006-6-23,"1,244.50","1,245.59","1,253.13","1,241.43",-,-0.09%
2006-6-26,"1,250.56","1,244.50","1,250.92","1,243.68",-,0.49%
2006-6-27,"1,239.20","1,250.55","1,253.37","1,238.94",-,-0.91%
2006-6-28,"1,246.00","1,238.99","1,247.06","1,237.59",-,0.55%
2006-6-29,"1,272.87","1,245.94","1,272.88","1,245.94",-,2.16%
2006-6-30,"1,270.20","1,272.86","1,276.30","1,270.20",-,-0.21%
2006-7-3,"1,280.19","1,270.06","1,280.38","1,270.06",-,0.79%
2006-7-5,"1,270.91","1,280.05","1,280.05","1,265.91",-,-0.72%
2006-7-6,"1,274.08","1,270.58","1,278.32","1,270.58",-,0.25%
2006-7-7,"1,265.48","1,274.08","1,275.38","1,263.13",-,-0.67%
2006-7-10,"1,267.34","1,265.46","1,274.06","1,264.46",-,0.15%
2006-7-11,"1,272.43","1,267.26","1,273.64","1,259.65",-,0.40%
2006-7-12,"1,258.60","1,272.39","1,273.31","1,257.29",-,-1.09%
2006-7-13,"1,242.28","1,258.58","1,258.58","1,241.43",-,-1.30%
2006-7-14,"1,236.20","1,242.29","1,242.70","1,228.45",-,-0.49%
2006-7-17,"1,234.49","1,236.20","1,240.07","1,231.49",-,-0.14%
2006-7-18,"1,236.86","1,234.48","1,239.86","1,224.54",-,0.19%
2006-7-19,"1,259.81","1,236.74","1,261.81","1,236.74",-,1.86%
2006-7-20,"1,249.13","1,259.81","1,262.56","1,249.13",-,-0.85%
2006-7-21,"1,240.29","1,249.12","1,250.96","1,238.72",-,-0.71%
2006-7-24,"1,260.91","1,240.25","1,262.50","1,240.25",-,1.66%
2006-7-25,"1,268.88","1,260.91","1,272.39","1,257.19",-,0.63%
2006-7-26,"1,268.40","1,268.87","1,273.89","1,261.94",-,-0.04%
2006-7-27,"1,263.20","1,268.20","1,275.85","1,261.92",-,-0.41%
2006-7-28,"1,278.55","1,263.15","1,280.42","1,263.15",-,1.22%
2006-7-31,"1,276.66","1,278.53","1,278.66","1,274.31",-,-0.15%
2006-8-1,"1,270.92","1,278.53","1,278.66","1,265.71",-,-0.45%
2006-8-2,"1,277.41","1,270.73","1,283.42","1,270.73",-,0.51%
2006-8-3,"1,280.27","1,278.22","1,283.96","1,271.25",-,0.22%
2006-8-4,"1,279.36","1,280.26","1,292.92","1,273.82",-,-0.07%
2006-8-7,"1,275.77","1,279.31","1,279.31","1,273.00",-,-0.28%
2006-8-8,"1,271.48","1,275.67","1,282.75","1,268.37",-,-0.34%
2006-8-9,"1,265.95","1,271.13","1,283.74","1,264.73",-,-0.43%
2006-8-10,"1,271.81","1,265.72","1,272.55","1,261.30",-,0.46%
2006-8-11,"1,266.74","1,271.64","1,271.64","1,262.08",-,-0.40%
2006-8-14,"1,268.21","1,266.67","1,278.90","1,266.67",-,0.12%
2006-8-15,"1,285.58","1,268.19","1,286.23","1,268.19",-,1.37%
2006-8-16,"1,295.43","1,285.27","1,296.21","1,285.27",-,0.77%
2006-8-17,"1,297.48","1,295.37","1,300.78","1,292.71",-,0.16%
2006-8-18,"1,302.30","1,297.48","1,302.30","1,293.57",-,0.37%
2006-8-21,"1,297.52","1,302.30","1,302.30","1,295.51",-,-0.37%
2006-8-22,"1,298.82","1,297.52","1,302.49","1,294.44",-,0.10%
2006-8-23,"1,292.99","1,298.73","1,301.50","1,289.82",-,-0.45%
2006-8-24,"1,296.06","1,292.97","1,297.23","1,291.40",-,0.24%
2006-8-25,"1,295.09","1,295.92","1,298.88","1,292.39",-,-0.07%
2006-8-28,"1,301.78","1,295.09","1,305.02","1,293.97",-,0.52%
2006-8-29,"1,304.28","1,301.57","1,305.02","1,295.29",-,0.19%
2006-8-30,"1,305.37","1,303.70","1,306.74","1,302.15",-,0.08%
