日期,收盘,开盘,高,低,交易量,涨跌幅
1989-9-28,348.60,345.10,348.61,345.10,-,1.01%
1989-9-29,349.15,348.60,350.31,348.12,-,0.16%
1989-10-2,350.87,349.15,350.99,348.35,-,0.49%
1989-10-3,354.71,350.87,354.73,350.85,-,1.09%
1989-10-4,356.94,354.71,357.49,354.71,-,0.63%
1989-10-5,356.97,356.94,357.63,356.28,-,0.01%
1989-10-6,358.78,356.97,359.05,356.97,-,0.51%
1989-10-9,359.80,358.76,359.86,358.06,-,0.28%
1989-10-10,359.13,359.80,360.44,358.11,-,-0.19%
1989-10-11,356.99,359.13,359.13,356.08,-,-0.60%
1989-10-12,355.39,356.99,356.99,354.91,-,-0.45%
1989-10-13,333.65,355.39,355.53,332.81,-,-6.12%
1989-10-16,342.85,333.65,342.87,327.12,-,2.76%
1989-10-17,341.16,342.84,342.85,335.69,-,-0.49%
1989-10-18,341.76,341.16,343.39,339.03,-,0.18%
1989-10-19,347.13,341.76,348.82,341.76,-,1.57%
1989-10-20,347.16,347.04,347.57,344.47,-,0.01%
1989-10-23,344.83,347.11,348.19,344.22,-,-0.67%
1989-10-24,343.70,344.83,344.83,335.13,-,-0.33%
1989-10-25,342.50,343.70,344.51,341.96,-,-0.35%
1989-10-26,337.93,342.50,342.50,337.20,-,-1.33%
1989-10-27,335.06,337.93,337.97,333.26,-,-0.85%
1989-10-30,335.07,335.06,337.04,334.48,-,0.00%
1989-10-31,340.36,335.08,340.86,335.07,-,1.58%
1989-11-1,341.20,340.36,341.74,339.79,-,0.25%
1989-11-2,338.48,341.20,341.20,336.61,-,-0.80%
1989-11-3,337.62,338.48,339.67,337.37,-,-0.25%
1989-11-6,332.61,337.61,337.62,332.33,-,-1.48%
1989-11-7,334.81,332.61,334.82,330.91,-,0.66%
1989-11-8,338.15,334.81,339.41,334.81,-,1.00%
1989-11-9,336.57,338.15,338.73,336.21,-,-0.47%
1989-11-10,339.10,336.57,339.10,336.57,-,0.75%
1989-11-13,339.55,339.08,340.51,337.93,-,0.13%
1989-11-14,337.99,339.55,340.41,337.06,-,-0.46%
1989-11-15,340.54,338.00,340.54,337.14,-,0.75%
1989-11-16,340.58,340.54,341.02,338.93,-,0.01%
1989-11-17,341.61,340.58,342.24,339.85,-,0.30%
1989-11-20,339.35,341.61,341.90,338.29,-,-0.66%
1989-11-21,339.59,339.35,340.21,337.53,-,0.07%
1989-11-22,341.91,339.59,341.92,339.59,-,0.68%
1989-11-24,343.97,341.92,344.24,341.91,-,0.60%
1989-11-27,345.61,343.98,346.24,343.97,-,0.48%
1989-11-28,345.77,345.61,346.33,344.41,-,0.05%
1989-11-29,343.60,345.77,345.77,343.36,-,-0.63%
1989-11-30,345.99,343.60,346.50,343.57,-,0.70%
1989-12-1,350.63,346.01,351.88,345.99,-,1.34%
1989-12-4,351.41,350.63,351.51,350.32,-,0.22%
1989-12-5,349.58,351.41,352.24,349.58,-,-0.52%
1989-12-6,348.55,349.58,349.94,347.91,-,-0.29%
1989-12-7,347.59,348.55,349.84,346.00,-,-0.28%
1989-12-8,348.69,347.60,349.60,347.59,-,0.32%
1989-12-11,348.56,348.68,348.74,346.39,-,-0.04%
1989-12-12,351.73,348.56,352.21,348.41,-,0.91%
1989-12-13,352.75,351.70,354.10,351.65,-,0.29%
1989-12-14,350.93,352.74,352.75,350.08,-,-0.52%
1989-12-15,350.14,350.97,351.86,346.08,-,-0.23%
1989-12-18,343.69,350.14,350.88,342.19,-,-1.84%
1989-12-19,342.46,343.69,343.74,339.63,-,-0.36%
1989-12-20,342.84,342.50,343.70,341.79,-,0.11%
1989-12-21,344.78,342.84,345.03,342.84,-,0.57%
1989-12-22,347.42,344.78,347.53,344.76,-,0.77%
1989-12-26,346.81,347.42,347.87,346.53,-,-0.18%
1989-12-27,348.81,346.84,349.12,346.81,-,0.58%
1989-12-28,350.67,348.80,350.68,348.76,-,0.53%
1989-12-29,353.40,350.68,353.41,350.67,-,0.78%
1990-1-2,359.69,353.40,359.69,351.98,-,1.78%
1990-1-3,358.76,359.69,360.59,357.89,-,-0.26%
1990-1-4,355.67,358.76,358.76,352.89,-,-0.86%
1990-1-5,352.20,355.67,355.67,351.35,-,-0.98%
1990-1-8,353.79,352.20,354.24,350.54,-,0.45%
1990-1-9,349.62,353.83,354.17,349.61,-,-1.18%
1990-1-10,347.31,349.62,349.62,344.32,-,-0.66%
1990-1-11,348.53,347.31,350.14,347.31,-,0.35%
1990-1-12,339.93,348.53,348.53,339.49,-,-2.47%
1990-1-15,337.00,339.93,339.94,336.57,-,-0.86%
1990-1-16,340.75,337.00,340.75,333.37,-,1.11%
1990-1-17,337.40,340.77,342.01,336.26,-,-0.98%
1990-1-18,338.19,337.40,338.38,333.98,-,0.23%
1990-1-19,339.15,338.19,340.48,338.19,-,0.28%
1990-1-22,330.38,339.14,339.96,330.28,-,-2.59%
1990-1-23,331.61,330.38,332.76,328.67,-,0.37%
1990-1-24,330.26,331.61,331.71,324.17,-,-0.41%
1990-1-25,326.08,330.26,332.33,325.33,-,-1.27%
1990-1-26,325.80,326.09,328.58,321.44,-,-0.09%
1990-1-29,325.20,325.80,327.31,321.79,-,-0.18%
1990-1-30,322.98,325.20,325.73,319.83,-,-0.68%
1990-1-31,329.08,322.98,329.08,322.98,-,1.89%
1990-2-1,328.79,329.08,329.86,327.76,-,-0.09%
1990-2-2,330.92,328.79,332.10,328.09,-,0.65%
1990-2-5,331.85,330.92,332.16,330.45,-,0.28%
1990-2-6,329.66,331.85,331.86,328.20,-,-0.66%
1990-2-7,333.75,329.66,333.76,326.55,-,1.24%
1990-2-8,332.96,333.75,336.09,332.00,-,-0.24%
1990-2-9,333.62,333.02,334.60,332.41,-,0.20%
1990-2-12,330.08,333.62,333.62,329.97,-,-1.06%
1990-2-13,331.02,330.08,331.61,327.92,-,0.28%
1990-2-14,332.01,331.02,333.20,330.64,-,0.30%
1990-2-15,334.89,332.01,335.21,331.61,-,0.87%
1990-2-16,332.72,334.89,335.64,332.42,-,-0.65%
1990-2-20,327.99,332.72,332.72,326.26,-,-1.42%
1990-2-21,327.67,327.91,328.17,324.47,-,-0.10%
1990-2-22,325.70,327.67,330.98,325.70,-,-0.60%
1990-2-23,324.15,325.70,326.15,322.10,-,-0.48%
1990-2-26,328.67,324.16,328.67,323.98,-,1.39%
1990-2-27,330.26,328.68,331.94,328.47,-,0.48%
1990-2-28,331.89,330.26,333.48,330.16,-,0.49%
1990-3-1,332.74,331.89,334.40,331.08,-,0.26%
1990-3-2,335.54,332.74,335.54,332.72,-,0.84%
1990-3-5,333.74,335.54,336.38,333.49,-,-0.54%
1990-3-6,337.93,333.74,337.93,333.57,-,1.26%
1990-3-7,336.95,337.93,338.84,336.33,-,-0.29%
1990-3-8,340.27,336.95,340.66,336.95,-,0.99%
1990-3-9,337.93,340.12,340.27,336.84,-,-0.69%
1990-3-12,338.67,337.93,339.08,336.14,-,0.22%
1990-3-13,336.00,338.67,338.67,335.36,-,-0.79%
1990-3-14,336.87,336.00,337.63,334.93,-,0.26%
1990-3-15,338.07,336.87,338.91,336.87,-,0.36%
1990-3-16,341.91,338.07,341.91,338.07,-,1.14%
1990-3-19,343.53,341.91,343.76,339.12,-,0.47%
1990-3-20,341.57,343.53,344.49,340.87,-,-0.57%
1990-3-21,339.74,341.57,342.34,339.56,-,-0.54%
1990-3-22,335.69,339.74,339.77,333.62,-,-1.19%
1990-3-23,337.22,335.69,337.58,335.69,-,0.46%
1990-3-26,337.63,337.22,339.74,337.22,-,0.12%
1990-3-27,341.50,337.63,341.50,337.03,-,1.15%
1990-3-28,342.00,341.50,342.58,340.60,-,0.15%
1990-3-29,340.79,342.00,342.07,339.77,-,-0.35%
1990-3-30,339.94,340.79,341.41,338.21,-,-0.25%
1990-4-2,338.70,339.94,339.94,336.33,-,-0.36%
1990-4-3,343.64,338.70,343.76,338.70,-,1.46%
1990-4-4,341.09,343.64,344.12,340.40,-,-0.74%
1990-4-5,340.73,341.09,342.85,340.63,-,-0.11%
1990-4-6,340.08,340.73,341.73,338.94,-,-0.19%
1990-4-9,341.37,340.08,341.83,339.88,-,0.38%
1990-4-10,342.07,341.37,342.41,340.62,-,0.21%
1990-4-11,341.92,342.07,343.00,341.26,-,-0.04%
1990-4-12,344.34,341.92,344.79,341.91,-,0.71%
1990-4-16,344.74,344.34,347.30,344.10,-,0.12%
1990-4-17,344.68,344.74,345.19,342.06,-,-0.02%
1990-4-18,340.72,344.68,345.33,340.11,-,-1.15%
1990-4-19,338.09,340.72,340.72,337.59,-,-0.77%
1990-4-20,335.12,338.09,338.52,333.41,-,-0.88%
1990-4-23,331.05,335.12,335.12,330.09,-,-1.21%
1990-4-24,330.36,331.05,332.97,329.71,-,-0.21%
1990-4-25,332.03,330.36,332.74,330.36,-,0.51%
1990-4-26,332.92,332.03,333.76,330.67,-,0.27%
1990-4-27,329.11,332.92,333.57,328.71,-,-1.14%
1990-4-30,330.80,329.11,331.31,327.76,-,0.51%
1990-5-1,332.25,330.80,332.83,330.80,-,0.44%
1990-5-2,334.48,332.25,334.48,332.15,-,0.67%
1990-5-3,335.57,334.48,337.02,334.47,-,0.33%
1990-5-4,338.39,335.58,338.46,335.17,-,0.84%
1990-5-7,340.53,338.39,341.07,338.11,-,0.63%
1990-5-8,342.01,340.53,342.03,340.17,-,0.43%
1990-5-9,342.86,342.01,343.08,340.90,-,0.25%
1990-5-10,343.82,342.87,344.98,342.77,-,0.28%
1990-5-11,352.00,343.82,352.31,343.82,-,2.38%
1990-5-14,354.75,352.00,358.41,351.95,-,0.78%
1990-5-15,354.28,354.75,355.09,352.84,-,-0.13%
1990-5-16,354.00,354.27,354.68,351.95,-,-0.08%
1990-5-17,354.47,354.00,356.92,354.00,-,0.13%
1990-5-18,354.64,354.47,354.64,352.52,-,0.05%
1990-5-21,358.00,354.64,359.07,353.78,-,0.95%
1990-5-22,358.43,358.00,360.50,356.09,-,0.12%
1990-5-23,359.29,358.43,359.29,356.99,-,0.24%
1990-5-24,358.41,359.29,359.56,357.87,-,-0.24%
1990-5-25,354.58,358.41,358.41,354.32,-,-1.07%
1990-5-29,360.65,354.58,360.65,354.55,-,1.71%
1990-5-30,360.86,360.65,362.26,360.00,-,0.06%
1990-5-31,361.23,360.86,361.84,360.23,-,0.10%
1990-6-1,363.16,361.26,363.52,361.21,-,0.53%
1990-6-4,367.40,363.16,367.85,362.43,-,1.17%
1990-6-5,366.64,367.40,368.78,365.49,-,-0.21%
1990-6-6,364.96,366.64,366.64,364.42,-,-0.46%
1990-6-7,363.15,365.92,365.92,361.60,-,-0.50%
1990-6-8,358.71,363.15,363.49,357.68,-,-1.22%
1990-6-11,361.63,358.71,361.63,357.70,-,0.81%
1990-6-12,366.25,361.63,367.27,361.15,-,1.28%
1990-6-13,364.90,366.25,367.09,364.51,-,-0.37%
1990-6-14,362.90,364.90,364.90,361.64,-,-0.55%
1990-6-15,362.91,362.89,363.14,360.71,-,0.00%
1990-6-18,356.88,362.91,362.91,356.88,-,-1.66%
1990-6-19,358.47,356.88,358.90,356.18,-,0.45%
1990-6-20,359.10,358.47,359.91,357.00,-,0.18%
1990-6-21,360.47,359.10,360.88,357.63,-,0.38%
1990-6-22,355.43,360.52,363.20,355.31,-,-1.40%
1990-6-25,352.31,355.42,356.41,351.91,-,-0.88%
1990-6-26,352.06,352.32,356.09,351.85,-,-0.07%
1990-6-27,355.14,352.06,355.89,351.23,-,0.87%
1990-6-28,357.63,355.16,357.63,355.16,-,0.70%
1990-6-29,358.02,357.64,359.09,357.30,-,0.11%
1990-7-2,359.54,358.02,359.58,357.54,-,0.42%
1990-7-3,360.16,359.54,360.73,359.44,-,0.17%
1990-7-5,355.68,360.16,360.16,354.86,-,-1.24%
1990-7-6,358.42,355.69,359.02,354.64,-,0.77%
1990-7-9,359.52,358.42,360.05,358.11,-,0.31%
1990-7-10,356.49,359.52,359.74,356.41,-,-0.84%
1990-7-11,361.23,356.49,361.23,356.49,-,1.33%
1990-7-12,365.44,361.23,365.46,360.57,-,1.17%
1990-7-13,367.31,365.45,369.68,365.45,-,0.51%
1990-7-16,368.95,367.31,369.78,367.31,-,0.45%
1990-7-17,367.52,368.95,369.40,364.99,-,-0.39%
1990-7-18,364.22,367.52,367.52,362.95,-,-0.90%
1990-7-19,365.32,364.22,365.32,361.29,-,0.30%
1990-7-20,361.61,365.32,366.64,361.58,-,-1.02%
1990-7-23,355.31,361.61,361.61,350.09,-,-1.74%
1990-7-24,355.79,355.31,356.09,351.46,-,0.14%
1990-7-25,357.09,355.79,357.52,354.80,-,0.37%
1990-7-26,355.91,357.09,357.47,353.95,-,-0.33%
1990-7-27,353.44,355.90,355.94,352.14,-,-0.69%
1990-7-30,355.55,353.44,355.55,351.15,-,0.60%
1990-7-31,356.15,355.55,357.54,353.91,-,0.17%
1990-8-1,355.52,356.15,357.35,353.82,-,-0.18%
1990-8-2,351.48,355.52,355.52,349.73,-,-1.14%
1990-8-3,344.86,351.48,351.48,338.20,-,-1.88%
1990-8-6,334.43,344.86,344.86,333.27,-,-3.02%
1990-8-7,334.83,334.43,338.63,332.22,-,0.12%
1990-8-8,338.35,334.83,339.21,334.83,-,1.05%
1990-8-9,339.94,338.35,340.56,337.56,-,0.47%
1990-8-10,335.52,339.90,339.90,334.22,-,-1.30%
1990-8-13,338.84,335.39,338.88,332.02,-,0.99%
1990-8-14,339.39,338.84,340.96,337.19,-,0.16%
1990-8-15,340.06,339.39,341.92,339.38,-,0.20%
1990-8-16,332.39,340.06,340.06,332.39,-,-2.26%
1990-8-17,327.83,332.36,332.36,324.63,-,-1.37%
1990-8-20,328.51,327.83,329.90,327.07,-,0.21%
1990-8-21,321.86,328.51,328.51,318.78,-,-2.02%
1990-8-22,316.55,321.86,324.15,316.55,-,-1.65%
1990-8-23,307.06,316.55,316.55,306.56,-,-3.00%
1990-8-24,311.51,307.06,311.65,306.18,-,1.45%
1990-8-27,321.44,311.55,323.11,311.55,-,3.19%
1990-8-28,321.34,321.44,322.20,320.25,-,-0.03%
1990-8-29,324.19,321.34,325.83,320.87,-,0.89%
1990-8-30,318.71,324.19,324.57,317.82,-,-1.69%
1990-8-31,322.56,318.71,322.57,316.59,-,1.21%
1990-9-4,323.09,322.56,323.09,319.11,-,0.16%
1990-9-5,324.39,323.09,324.52,320.99,-,0.40%
1990-9-6,320.46,324.39,324.39,319.37,-,-1.21%
1990-9-7,323.40,320.46,324.18,319.71,-,0.92%
1990-9-10,321.63,323.42,326.53,320.31,-,-0.55%
1990-9-11,321.04,321.63,322.18,319.60,-,-0.18%
1990-9-12,322.54,321.04,322.55,319.60,-,0.47%
1990-9-13,318.65,322.51,322.51,318.02,-,-1.21%
1990-9-14,316.83,318.65,318.65,314.76,-,-0.57%
1990-9-17,317.77,316.83,318.05,315.21,-,0.30%
1990-9-18,318.60,317.77,318.85,314.27,-,0.26%
1990-9-19,316.60,318.60,319.35,316.25,-,-0.63%
1990-9-20,311.48,316.60,316.60,310.55,-,-1.62%
1990-9-21,311.32,311.53,312.17,307.98,-,-0.05%
1990-9-24,304.59,311.30,311.30,303.58,-,-2.16%
1990-9-25,308.26,305.46,308.27,304.23,-,1.20%
1990-9-26,305.06,308.26,308.28,303.05,-,-1.04%
1990-9-27,300.97,305.06,307.47,299.10,-,-1.34%
1990-9-28,306.05,300.97,306.05,295.98,-,1.69%
1990-10-1,314.94,306.10,314.94,306.10,-,2.90%
1990-10-2,315.21,314.94,319.69,314.94,-,0.09%
1990-10-3,311.40,315.21,316.26,310.70,-,-1.21%
1990-10-4,312.69,311.40,313.40,308.59,-,0.41%
1990-10-5,311.50,312.69,314.79,305.76,-,-0.38%
1990-10-8,313.48,311.50,315.03,311.50,-,0.64%
1990-10-9,305.10,313.46,313.46,305.09,-,-2.67%
1990-10-10,300.39,305.09,306.43,299.21,-,-1.54%
1990-10-11,295.46,300.39,301.45,294.51,-,-1.64%
1990-10-12,300.03,295.45,301.68,295.22,-,1.55%
1990-10-15,303.23,300.03,304.79,296.41,-,1.07%
1990-10-16,298.92,303.23,304.34,298.12,-,-1.42%
1990-10-17,298.76,298.92,301.50,297.79,-,-0.05%
1990-10-18,305.74,298.75,305.74,298.75,-,2.34%
1990-10-19,312.48,305.74,312.48,305.74,-,2.20%
1990-10-22,314.76,312.48,315.83,310.47,-,0.73%
1990-10-23,312.36,314.76,315.06,312.06,-,-0.76%
1990-10-24,312.60,312.36,313.51,310.74,-,0.08%
1990-10-25,310.17,312.60,313.71,309.70,-,-0.78%
1990-10-26,304.71,310.17,310.17,304.71,-,-1.76%
1990-10-29,301.88,304.74,307.41,300.69,-,-0.93%
1990-10-30,304.06,301.88,304.36,299.44,-,0.72%
1990-10-31,304.00,304.06,305.70,302.33,-,-0.02%
1990-11-1,307.02,303.99,307.27,301.61,-,0.99%
1990-11-2,311.85,307.02,311.94,306.88,-,1.57%
1990-11-5,314.59,311.85,314.61,311.41,-,0.88%
1990-11-6,311.62,314.59,314.76,311.43,-,-0.94%
1990-11-7,306.01,311.62,311.62,305.79,-,-1.80%
1990-11-8,307.61,306.01,309.77,305.03,-,0.52%
1990-11-9,313.74,307.61,313.78,307.61,-,1.99%
1990-11-12,319.48,313.74,319.77,313.73,-,1.83%
1990-11-13,317.67,319.48,319.48,317.26,-,-0.57%
1990-11-14,320.40,317.66,321.70,317.23,-,0.86%
1990-11-15,317.02,320.40,320.40,316.13,-,-1.05%
1990-11-16,317.12,317.02,318.80,314.99,-,0.03%
1990-11-19,319.34,317.15,319.39,317.15,-,0.70%
1990-11-20,315.31,319.34,319.34,315.31,-,-1.26%
1990-11-21,316.03,315.31,316.15,312.42,-,0.23%
1990-11-23,315.10,316.03,317.30,315.06,-,-0.29%
1990-11-26,316.51,315.08,316.51,311.48,-,0.45%
1990-11-27,318.10,316.51,318.69,315.80,-,0.50%
1990-11-28,317.95,318.11,319.96,317.62,-,-0.05%
1990-11-29,316.42,317.95,317.95,315.03,-,-0.48%
1990-11-30,322.22,316.42,323.02,315.42,-,1.83%
1990-12-3,324.10,322.23,324.90,322.23,-,0.58%
1990-12-4,326.35,324.11,326.77,321.97,-,0.69%
1990-12-5,329.92,326.36,329.92,325.66,-,1.09%
1990-12-6,329.07,329.94,333.98,328.37,-,-0.26%
1990-12-7,327.75,329.09,329.39,326.39,-,-0.40%
1990-12-10,328.89,327.75,328.97,326.15,-,0.35%
1990-12-11,326.44,328.88,328.88,325.65,-,-0.74%
1990-12-12,330.19,326.44,330.36,326.44,-,1.15%
1990-12-13,329.34,330.14,330.58,328.77,-,-0.26%
1990-12-14,326.82,329.34,329.34,325.16,-,-0.77%
1990-12-17,326.02,326.82,326.82,324.46,-,-0.24%
1990-12-18,330.05,326.02,330.43,325.75,-,1.24%
1990-12-19,330.20,330.04,330.80,329.39,-,0.05%
1990-12-20,330.12,330.20,330.74,326.94,-,-0.02%
1990-12-21,331.75,330.12,332.47,330.12,-,0.49%
1990-12-24,329.90,331.74,331.74,329.16,-,-0.56%
1990-12-26,330.85,329.89,331.69,329.89,-,0.29%
1990-12-27,328.29,330.85,331.04,328.23,-,-0.77%
1990-12-28,328.72,328.29,328.72,327.24,-,0.13%
1990-12-31,330.22,328.71,330.23,327.50,-,0.46%
1991-1-2,326.45,330.20,330.75,326.45,-,-1.14%
1991-1-3,321.91,326.46,326.53,321.90,-,-1.39%
1991-1-4,321.00,321.91,322.35,318.87,-,-0.28%
1991-1-7,315.44,320.97,320.97,315.44,-,-1.73%
1991-1-8,314.90,315.44,316.97,313.79,-,-0.17%
1991-1-9,311.49,314.90,320.73,310.93,-,-1.08%
1991-1-10,314.53,311.51,314.77,311.51,-,0.98%
1991-1-11,315.23,314.53,315.24,313.59,-,0.22%
1991-1-14,312.49,315.23,315.23,309.35,-,-0.87%
1991-1-15,313.73,312.49,313.73,311.84,-,0.40%
1991-1-16,316.17,313.73,316.94,312.94,-,0.78%
1991-1-17,327.97,316.25,327.97,316.25,-,3.73%
1991-1-18,332.23,327.93,332.23,327.08,-,1.30%
1991-1-21,331.06,332.23,332.23,328.87,-,-0.35%
1991-1-22,328.31,331.06,331.26,327.83,-,-0.83%
1991-1-23,330.21,328.30,331.04,327.93,-,0.58%
1991-1-24,334.78,330.21,335.83,330.19,-,1.38%
1991-1-25,336.07,334.78,336.92,334.20,-,0.39%
1991-1-28,336.03,336.06,337.41,335.81,-,-0.01%
1991-1-29,335.84,336.03,336.03,334.26,-,-0.06%
1991-1-30,340.91,335.80,340.91,335.71,-,1.51%
1991-1-31,343.93,340.92,343.93,340.47,-,0.89%
1991-2-1,343.05,343.91,344.90,340.37,-,-0.26%
1991-2-4,348.34,343.05,348.71,342.96,-,1.54%
1991-2-5,351.26,348.34,351.84,347.21,-,0.84%
1991-2-6,358.07,351.26,358.07,349.58,-,1.94%
1991-2-7,356.52,358.07,363.43,355.53,-,-0.43%
1991-2-8,359.35,356.52,359.35,356.02,-,0.79%
1991-2-11,368.58,359.36,368.58,359.32,-,2.57%
1991-2-12,365.50,368.58,370.54,365.50,-,-0.84%
1991-2-13,369.02,365.50,369.49,364.64,-,0.96%
1991-2-14,364.22,369.02,370.26,362.77,-,-1.30%
1991-2-15,369.06,364.23,369.49,364.23,-,1.33%
1991-2-19,369.39,369.06,370.11,367.05,-,0.09%
1991-2-20,365.14,369.37,369.37,364.38,-,-1.15%
1991-2-21,364.97,365.14,366.79,364.50,-,-0.05%
1991-2-22,365.65,364.97,370.96,364.23,-,0.19%
1991-2-25,367.26,365.65,370.19,365.16,-,0.44%
1991-2-26,362.81,367.26,367.26,362.19,-,-1.21%
1991-2-27,367.74,362.81,368.38,362.81,-,1.36%
1991-2-28,367.07,367.73,369.91,365.95,-,-0.18%
1991-3-1,370.47,367.07,370.47,363.73,-,0.93%
1991-3-4,369.33,370.47,371.99,369.07,-,-0.31%
1991-3-5,376.72,369.33,377.89,369.33,-,2.00%
1991-3-6,376.17,376.72,379.66,375.02,-,-0.15%
1991-3-7,375.91,376.16,377.49,375.58,-,-0.07%
1991-3-8,374.95,375.91,378.69,374.43,-,-0.26%
1991-3-11,372.96,374.94,375.10,372.52,-,-0.53%
1991-3-12,370.03,372.96,374.35,369.55,-,-0.79%
1991-3-13,374.57,370.03,374.65,370.03,-,1.23%
1991-3-14,373.50,374.59,378.28,371.76,-,-0.29%
1991-3-15,373.59,373.50,374.58,370.21,-,0.02%
1991-3-18,372.11,373.59,374.09,369.46,-,-0.40%
1991-3-19,366.59,372.11,372.11,366.54,-,-1.48%
1991-3-20,367.92,366.59,368.85,365.80,-,0.36%
1991-3-21,366.58,367.94,371.01,366.51,-,-0.36%
1991-3-22,367.48,366.58,368.22,365.58,-,0.25%
1991-3-25,369.83,367.48,371.31,367.46,-,0.64%
1991-3-26,376.30,369.83,376.30,369.37,-,1.75%
1991-3-27,375.35,376.28,378.48,374.73,-,-0.25%
1991-3-28,375.22,375.35,376.60,374.40,-,-0.03%
1991-4-1,371.30,375.22,375.22,370.27,-,-1.04%
1991-4-2,379.50,371.30,379.50,371.30,-,2.21%
1991-4-3,378.94,379.50,381.56,378.49,-,-0.15%
1991-4-4,379.77,378.94,381.88,377.05,-,0.22%
1991-4-5,375.36,379.78,381.12,374.15,-,-1.16%
1991-4-8,378.66,375.35,378.76,374.69,-,0.88%
1991-4-9,373.56,378.65,379.02,373.11,-,-1.35%
1991-4-10,373.15,373.57,374.83,371.21,-,-0.11%
1991-4-11,377.63,373.15,379.53,373.15,-,1.20%
1991-4-12,380.40,377.65,381.07,376.89,-,0.73%
1991-4-15,381.19,380.40,382.32,378.78,-,0.21%
1991-4-16,387.62,381.19,387.62,379.64,-,1.69%
1991-4-17,390.45,387.62,391.26,387.30,-,0.73%
1991-4-18,388.46,390.45,390.97,388.13,-,-0.51%
1991-4-19,384.20,388.46,388.46,383.90,-,-1.10%
1991-4-22,380.95,384.19,384.19,380.16,-,-0.85%
1991-4-23,381.76,380.95,383.55,379.67,-,0.21%
1991-4-24,382.76,381.76,383.02,379.99,-,0.26%
1991-4-25,379.25,382.89,382.89,378.43,-,-0.92%
1991-4-26,379.02,379.25,380.11,376.77,-,-0.06%
1991-4-29,373.66,379.01,380.96,373.66,-,-1.41%
1991-4-30,375.34,373.66,377.86,373.01,-,0.45%
1991-5-1,380.29,375.35,380.46,375.27,-,1.32%
1991-5-2,380.52,380.29,382.14,379.82,-,0.06%
1991-5-3,380.80,380.52,381.00,378.82,-,0.07%
1991-5-6,380.08,380.78,380.78,377.86,-,-0.19%
1991-5-7,377.32,380.08,380.91,377.31,-,-0.73%
1991-5-8,378.51,377.33,379.26,376.21,-,0.32%
1991-5-9,383.25,378.51,383.56,378.51,-,1.25%
1991-5-10,375.74,383.26,383.91,375.61,-,-1.96%
1991-5-13,376.76,375.74,377.02,374.62,-,0.27%
1991-5-14,371.62,375.51,375.53,370.82,-,-1.36%
1991-5-15,368.57,371.55,372.47,365.83,-,-0.82%
1991-5-16,372.19,368.57,372.51,368.57,-,0.98%
1991-5-17,372.39,372.19,373.01,369.44,-,0.05%
1991-5-20,372.28,372.39,373.65,371.26,-,-0.03%
1991-5-21,375.35,372.28,376.66,372.28,-,0.82%
1991-5-22,376.19,375.35,376.50,374.40,-,0.22%
1991-5-23,374.96,376.19,378.07,373.55,-,-0.33%
1991-5-24,377.49,374.97,378.08,374.97,-,0.67%
1991-5-28,381.94,377.49,382.10,377.12,-,1.18%
1991-5-29,382.79,381.94,383.66,381.37,-,0.22%
1991-5-30,386.96,382.79,388.17,382.50,-,1.09%
1991-5-31,389.83,386.96,389.85,385.01,-,0.74%
1991-6-3,388.06,389.81,389.81,386.97,-,-0.45%
1991-6-4,387.74,388.06,388.06,385.14,-,-0.08%
1991-6-5,385.09,387.74,388.23,384.45,-,-0.68%
1991-6-6,383.63,385.10,385.85,383.13,-,-0.38%
1991-6-7,379.43,383.63,383.63,378.76,-,-1.09%
1991-6-10,378.57,379.43,379.75,377.95,-,-0.23%
1991-6-11,381.05,378.57,381.63,378.57,-,0.66%
1991-6-12,376.65,381.05,381.05,374.46,-,-1.15%
1991-6-13,377.63,376.65,377.90,376.08,-,0.26%
1991-6-14,382.29,377.63,382.30,377.63,-,1.23%
1991-6-17,380.13,382.30,382.31,380.13,-,-0.57%
1991-6-18,378.59,380.13,381.83,377.99,-,-0.41%
1991-6-19,375.09,378.57,378.57,374.36,-,-0.92%
1991-6-20,375.42,375.09,376.29,373.87,-,0.09%
1991-6-21,377.75,375.42,377.75,375.33,-,0.62%
1991-6-24,370.94,377.74,377.74,370.73,-,-1.80%
1991-6-25,370.65,370.94,372.62,369.56,-,-0.08%
1991-6-26,371.59,370.65,372.73,368.34,-,0.25%
1991-6-27,374.40,371.59,374.40,371.59,-,0.76%
1991-6-28,371.16,374.40,374.40,367.98,-,-0.87%
1991-7-1,377.92,371.18,377.92,371.18,-,1.82%
1991-7-2,377.47,377.92,377.93,376.62,-,-0.12%
1991-7-3,373.33,377.47,377.47,372.08,-,-1.10%
1991-7-5,374.08,373.34,375.51,372.17,-,0.20%
1991-7-8,377.94,374.09,377.94,370.92,-,1.03%
1991-7-9,376.11,377.94,378.58,375.37,-,-0.48%
1991-7-10,375.74,376.11,380.35,375.20,-,-0.10%
1991-7-11,376.97,375.73,377.68,375.51,-,0.33%
1991-7-12,380.25,376.97,381.41,375.79,-,0.87%
1991-7-15,382.39,380.28,383.00,380.24,-,0.56%
1991-7-16,381.54,382.39,382.94,380.80,-,-0.22%
1991-7-17,381.18,381.50,382.86,381.13,-,-0.09%
1991-7-18,385.37,381.18,385.37,381.18,-,1.10%
1991-7-19,384.22,385.38,385.83,383.65,-,-0.30%
1991-7-22,382.88,384.21,384.55,381.84,-,-0.35%
